crawl_date,property_name,property_id,competitor_name,is_own,channel,course_name,play_date,day_of_week,time_of_day,fee_min_krw,fee_avg_krw,fee_max_krw,fee_min_usd,fee_avg_usd,fee_max_usd
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-28,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-28,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-29,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-29,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-30,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-30,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-01,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-01,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-02,주말,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-02,주말,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,주말,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,주말,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-03,주말,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-03,주말,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-03,주말,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-03,주말,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-04,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-04,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-04,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-04,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-05,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-05,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-05,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-05,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-06,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-06,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-06,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-06,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-06,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-06,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-07,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-07,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-07,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-07,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-07,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-07,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-08,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-08,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-08,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-08,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-08,주중,오전,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-08,주중,오후,278232,278232,278232,187.81,187.81,187.81
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,AGL,레오팔레스 리조트 CC,2026-04-24,주중,최저가,204400,204400,204400,137.97,137.97,137.97
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,AGL,탈로포포 골프 클럽,2026-04-24,주중,최저가,222100,222100,222100,149.92,149.92,149.92
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,KKday,탈로포포 골프 클럽,2026-04-24,주중,최저가,229625,229625,229625,155.0,155.0,155.0
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,주말,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,주말,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-25,주말,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,주말,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,주말,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-26,주말,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-26,주말,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-26,주말,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-27,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-27,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-27,주중,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-27,주중,오후,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-28,주중,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-28,주중,오후,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-29,주중,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-29,주중,오후,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-30,주중,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-30,주중,오후,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-01,주중,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-01,주중,오후,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-02,주말,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,주말,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,주말,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-03,주말,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-03,주말,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-03,주말,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-04,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-04,주중,오후,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-04,주중,오전,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-04,주중,오후,218074,218074,218074,147.2,147.2,147.2
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,주중,오전,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,주중,오후,168443,168443,168443,113.7,113.7,113.7
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-05,주중,오전,172955,172955,172955,116.75,116.75,116.75
2026-04-24,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-05,주중,오후,172955,172955,172955,116.75,116.75,116.75
