property_name,competitor_name,ota,room_category,checkin_date,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-09,,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-13,,,,,,,,,,,,220000.0,220000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-15,,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-16,,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-20,,,,,,,,,,,,220000.0,220000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-22,,,,,,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-27,,,,,,,,,,,,220000.0,220000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/TripBToz,스위트,2026-05-29,,,,,,,,,,,,,270000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-04-24,,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-04-25,,,,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-04-29,,,,,,,,,,,,173466.0,173466.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-06,,,,,,,,,,,,167159.0,167159.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-08,,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0,217622.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-09,,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-13,,,,,,,,,,,,167159.0,167159.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-15,,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0,199750.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-16,,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0,231289.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-20,,,,,,,,,,,,167159.0,167159.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-22,,,,,,262829.0,262829.0,262829.0,262829.0,262829.0,262829.0,262829.0,262829.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-23,,,,,,,,,354292.0,354292.0,354292.0,354292.0,354292.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-24,,,,,,,,354292.0,354292.0,354292.0,354292.0,354292.0,354292.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-27,,,,,,,,,,,,167159.0,167159.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,디럭스,2026-05-29,,,,,,,,,,,,,199750.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-04-24,,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-04-29,,,,,,,,,,,,228135.0,228135.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-06,,,,,,,,,,,,228135.0,228135.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-08,,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-09,,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0,301727.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-13,,,,,,,,,,,,228135.0,228135.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-15,,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0,270187.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-16,,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0,283855.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-20,,,,,,,,,,,,228135.0,228135.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-22,,,,,,459423.0,459423.0,459423.0,459423.0,459423.0,459423.0,459423.0,459423.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-27,,,,,,,,,,,,228135.0,228135.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/네이버비밀특가,스위트,2026-05-29,,,,,,,,,,,,,270187.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-04-24,,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-04-25,,,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-04-29,,,,,,,,,,,,165000.0,165000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-06,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-08,,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-09,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-13,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-15,,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-16,,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-20,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-22,,,,,,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-23,,,,,,,,,337000.0,337000.0,337000.0,337000.0,337000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-24,,,,,,,,337000.0,337000.0,337000.0,337000.0,337000.0,337000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-27,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,디럭스,2026-05-29,,,,,,,,,,,,,190000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-04-24,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-04-29,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-06,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-08,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-09,,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-13,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-15,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-16,,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-20,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-22,,,,,,437000.0,437000.0,437000.0,437000.0,437000.0,437000.0,437000.0,437000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-23,,,,,,,657000.0,657000.0,657000.0,657000.0,657000.0,657000.0,657000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-27,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/야놀자,스위트,2026-05-29,,,,,,,,,,,,,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-04-24,,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-04-25,,,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-04-29,,,,,,,,,,,,165000.0,165000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-06,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-08,,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-09,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-13,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-15,,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-16,,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-20,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-22,,,,,,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-23,,,,,,,400000.0,400000.0,337000.0,337000.0,337000.0,337000.0,337000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-24,,,,,,,,337000.0,337000.0,337000.0,337000.0,337000.0,337000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-27,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,디럭스,2026-05-29,,,,,,,,,,,,,190000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-04-24,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-04-25,,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-04-29,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-02,,400000.0,400000.0,,,,,,,,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-06,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-08,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-09,,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-13,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-15,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-16,,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0,270000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-20,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-22,,,,,,437000.0,437000.0,437000.0,437000.0,437000.0,437000.0,437000.0,437000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-23,,,,,,,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-24,,,,,,,,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-27,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,네이버호텔/여기어때,스위트,2026-05-29,,,,,,,,,,,,,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-04-24,,207000.0,207000.0,197000.0,196000.0,197000.0,210000.0,,,,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-04-25,,270000.0,270000.0,257000.0,270000.0,270000.0,270000.0,,,,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-04-29,,,,,,,,,,,,162000.0,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-01,,,,,,280000.0,,,,,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-02,,,,,,350000.0,350000.0,350000.0,350000.0,350000.0,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-06,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-08,,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-09,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-13,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-15,,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-16,,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0,220000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-20,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-22,,,,,,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-23,,,,,,,400000.0,400000.0,337000.0,400000.0,337000.0,337000.0,400000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-24,,,,,,,,337000.0,,400000.0,337000.0,400000.0,400000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-27,,,,,,,,,,,,159000.0,159000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,디럭스,2026-05-29,,,,,,,,,,,,,190000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-04-24,,257000.0,257000.0,247000.0,376000.0,374000.0,387000.0,,,,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-04-25,,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0,,,,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-04-29,,,,,,,,,,,,214000.0,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-01,,,,,,450000.0,520000.0,520000.0,520000.0,520000.0,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-02,,,,,,500000.0,500000.0,500000.0,500000.0,500000.0,,,
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-06,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-08,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-09,,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-13,,,,,,,,,,,,217000.0,217000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-15,,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0,257000.0
르네블루 바이 쏠비치,르네블루 바이 쏠비치,야놀자,스위트,2026-05-16,,270000.0,270000.0,270000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0
